Time since start in ms ,ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²)
150527,-0.393,0.067,9.797
150587,-0.69,-0.479,10.008
150648,-0.737,0.01,10.372
150708,-0.642,-0.249,10.659
150767,-0.297,-0.105,9.06
150803,-0.048,-0.134,8.15
150888,-0.498,-1.053,10.104
150948,-0.766,-0.086,10.218
151008,-0.172,-0.709,10.793
151068,-0.699,-0.316,9.701
151128,-0.814,-0.421,8.811
151187,-0.306,0.163,9.874
151248,-0.259,0.029,10.458
151308,-0.383,-0.45,9.414
151367,-0.651,-0.268,9.845
151428,-0.115,0.431,10.937
151488,-0.412,0.077,9.433
151548,-0.278,0.278,9.06
151607,-0.651,0.373,10.046
151668,-0.383,0.555,9.357
151729,-0.057,0.747,10.257
151798,-0.306,0.747,10.132
151868,-0.316,0.441,9.902
151927,-0.469,1.331,9.462
151987,-0.603,0.594,9.395
152048,-0.172,1.465,10.075
152107,-0.364,1.293,10.132
152167,0.096,1.12,9.376
152227,-0.096,1.331,9.366
152287,-0.01,1.369,8.887
152348,-0.029,1.58,8.715
152408,0.412,1.638,8.887
152467,-0.259,1.513,9.855
152527,0.029,1.494,9.682
152588,0.0,1.705,10.123
152648,0.057,2.145,8.811
152708,-0.057,1.618,10.094
152768,0.306,1.963,9.165
152827,0.843,2.385,9.682
152888,0.278,1.963,9.184
152947,-0.431,1.915,11.712
153008,-0.029,1.561,10.63
153068,0.546,1.638,10.736
153127,0.546,2.03,9.136
153188,0.766,2.557,9.558
153248,0.785,2.097,9.711
153307,0.326,1.82,9.673
153368,0.373,2.059,10.487
153427,-0.115,1.944,10.841
153487,0.0,2.021,10.314
153547,0.421,2.126,9.261
153608,0.852,2.375,8.887
153666,0.852,2.145,9.175
153669,0.651,2.145,9.175
153727,0.134,2.155,9.357
153787,0.297,2.231,9.529
153848,0.421,1.647,9.596
153907,0.153,1.618,10.276
153967,0.709,1.877,10.266
154027,0.297,1.963,9.567
154087,0.651,2.27,8.6
154148,0.431,2.164,9.711
154207,0.259,2.231,8.839
154268,0.153,1.8,8.964
154328,0.441,1.322,9.558
154387,0.45,1.408,9.912
154447,0.584,1.293,8.887
154507,0.871,0.833,9.203
154567,0.804,1.255,8.274
154628,1.025,1.082,8.562
154688,0.201,0.412,9.663
154748,0.527,0.239,9.481
154809,0.144,0.498,10.161
154867,0.23,-0.019,10.285
154927,-0.038,0.345,11.08
154987,-0.211,-0.306,11.291
155047,-0.096,-0.335,10.822
155108,0.45,-0.45,10.726
155167,0.642,0.527,10.4
155227,0.383,0.048,9.05
155287,0.345,0.029,9.337
155347,0.316,0.584,9.136
155407,0.038,0.134,9.519
155467,0.192,0.373,9.931
155528,0.278,0.412,10.171
155588,0.211,0.278,10.563
155647,-0.077,-0.144,11.109
155707,0.536,0.594,9.376
155767,0.546,-0.01,9.424
155827,0.038,0.508,10.171
155887,0.326,0.153,9.031
155948,0.345,0.335,9.251
156008,0.613,0.192,10.056
156068,0.852,0.249,9.567
156128,0.632,0.278,8.839
156193,0.421,0.297,9.481
156247,0.057,0.0,10.324
156309,-0.22,0.134,9.539
156367,0.527,0.134,9.491
156428,0.278,-0.01,10.276
156488,-0.795,-0.259,9.922
156548,0.182,-0.278,9.606
156608,-0.211,0.096,9.395
156667,0.757,0.086,9.922
156728,0.919,-0.268,9.079
156787,0.259,-0.699,9.088
156847,-0.268,-0.517,8.983
156907,-0.23,0.163,10.065
156968,0.383,-0.163,10.362
157027,0.105,-0.192,8.61
157087,0.153,-0.163,9.606
157148,0.201,-0.201,9.586
157207,-0.182,-0.326,10.257
157267,0.01,-0.153,9.395
157327,0.134,-0.029,10.295
157388,0.268,-0.335,9.634
157448,0.441,0.086,9.395
157507,-0.086,-0.239,10.707
157567,0.364,-0.565,10.084
157628,0.297,-0.182,9.232
157687,0.153,-0.364,9.29
157748,-0.364,0.048,9.969
157807,-0.373,-0.134,9.979
157867,0.421,0.259,9.673
157927,0.029,0.45,9.644
157987,-0.709,-0.115,10.113
158047,0.134,0.086,9.864
158108,-0.029,-0.393,8.849
158168,0.22,0.163,9.539
158228,0.163,-0.967,9.28
158293,-0.613,0.105,8.897
158347,0.412,-0.287,10.755
158408,0.373,0.067,8.571
158468,-0.048,0.029,9.539
158527,0.134,0.019,9.663
158588,0.163,0.067,8.772
158647,-0.01,0.01,10.429
158707,-0.517,-0.306,10.544
158768,-0.929,-0.144,10.582
158827,0.373,0.057,10.142
158888,0.077,-0.134,9.012
158947,0.364,-0.546,10.008
159008,0.182,-0.067,11.167
159068,-0.029,-0.718,9.586
159127,0.201,0.086,9.06
159187,0.441,0.086,10.353
159247,-0.421,-0.402,11.329
159308,-0.977,0.182,11.712
159367,-0.249,-0.785,12.076
159428,0.259,-0.22,9.625
159488,0.891,-0.622,9.452
159550,0.383,-0.354,8.226
159608,0.134,-0.69,9.069
159667,-0.326,-0.469,9.749
159727,0.0,0.201,11.023
159787,0.441,-0.536,8.6
159848,-0.086,-0.488,10.017
159907,-0.067,-0.182,10.027
159967,-0.412,-0.613,9.797
160027,0.124,-0.153,12.057
160087,-0.469,-0.642,11.77
160147,0.345,-0.192,10.745
160208,0.613,-0.057,9.577
160267,0.373,-0.421,7.882
160327,-0.259,-0.498,10.065
160388,0.603,-0.201,10.697
160448,0.613,-0.249,9.031
160507,0.546,-0.086,9.05
160568,-0.134,-0.642,8.83
160627,-0.766,-0.431,10.343
160687,-0.01,-0.967,10.113
160749,-0.124,-0.345,10.075
160809,0.441,-0.527,9.136
160868,0.575,-0.527,9.912
160927,-0.306,-0.699,11.684
160987,0.201,-0.709,10.104
161048,-0.517,-0.967,9.96
161108,0.335,-0.824,9.979
161167,0.527,-1.006,10.927
161227,0.393,-0.23,9.874
161287,0.268,-0.67,10.333
161348,0.843,-0.163,9.471
161407,-0.048,-0.182,9.673
161467,0.211,-0.402,9.778
161528,-0.69,-0.575,11.09
161588,0.134,-0.699,10.209
161648,-0.335,-0.441,10.42
161708,-0.182,-0.287,11.454
161768,-0.393,-0.364,11.914
161827,0.048,-0.785,11.272
161887,0.172,-1.063,11.53
161948,-0.22,-0.939,10.582
162007,-0.067,-0.747,12.028
162068,1.053,-0.421,8.207
162127,0.661,-0.46,10.659
162187,0.508,-0.632,8.887
162248,-0.402,-0.948,8.37
162308,0.699,-0.69,8.724
162367,0.029,-1.12,11.741
162428,0.479,-0.814,10.171
162488,-0.546,-1.274,10.755
162548,0.747,-0.804,8.437
162607,0.134,-1.111,10.295
162667,0.067,-1.14,9.5
162728,0.383,-1.302,11.205
162788,-0.124,-1.772,11.502
162848,0.527,-1.628,11.32
162907,0.555,-1.867,9.883
162968,1.245,-1.59,8.657
163027,0.134,-1.331,9.51
163088,0.067,-1.379,9.74
163148,0.077,-1.963,8.715
163208,0.019,-1.599,9.136
163268,-0.019,-1.743,12.364
163328,1.331,-1.551,9.768
163387,0.057,-1.427,10.63
163447,0.718,-1.762,8.475
163508,0.134,-1.982,10.515
163568,1.551,-1.178,8.514
163627,-0.019,-1.954,12.555
163688,0.958,-1.082,7.958
163747,-0.412,-1.111,10.851
163807,-0.46,-1.657,9.864
163868,0.603,-1.666,9.337
163927,-0.192,-1.465,10.343
163988,0.651,-1.705,9.433
164047,-1.188,-2.509,12.028
164108,0.9,-1.628,11.176
164167,-0.01,-1.925,12.345
164228,1.149,-1.839,9.73
164288,0.086,-1.14,10.716
164347,-0.086,-1.561,10.946
164408,0.412,-1.647,10.975
164467,-0.306,-1.676,11.904
164527,1.197,-1.034,10.218
164588,0.22,-2.069,11.023
164647,1.149,-0.881,7.02
164707,0.517,-0.804,8.945
164767,0.105,-1.034,8.648
164828,-0.67,-2.116,10.391
164887,0.048,-2.768,8.294
164948,0.651,-2.653,10.783
165007,0.881,-1.369,12.316
165067,1.168,-1.963,9.414
165128,-0.211,-3.266,10.199
165187,0.192,-2.193,9.864
165248,-0.441,-1.561,9.586
165308,1.341,-1.331,11.636
165367,0.364,-1.532,9.309
165427,0.201,-1.887,11.253
165487,-0.048,-1.848,11.492
165547,1.36,-1.523,9.864
165608,0.278,-1.839,11.243
165667,0.488,-1.58,8.638
165727,1.369,-2.107,9.184
165801,-0.115,-1.963,10.257
165848,1.092,-1.609,9.021
165907,-0.086,-1.676,12.096
165968,0.441,-1.408,8.59
166027,1.159,-1.149,8.217
166087,0.785,-1.82,10.439
166148,-0.115,-2.337,12.68
166207,0.067,-1.389,8.284
166267,0.977,-1.504,9.395
166328,1.283,-1.082,9.787
166387,1.59,-0.91,5.65
166447,0.776,-0.642,6.311
166508,-0.172,-1.781,9.471
166567,0.871,-0.421,8.993
166628,1.12,-0.335,7.604
166687,1.063,-0.402,9.299
166749,0.134,-1.551,9.414
166807,1.686,-0.383,11.167
166868,1.322,-0.795,12.775
166927,0.795,-0.862,9.088
166988,-0.958,-0.718,11.904
167048,0.297,-0.919,9.577
167108,0.239,-1.207,11.272
167167,0.048,-0.048,10.898
167228,-0.201,-0.105,11.751
167288,1.504,-0.536,7.46
167348,0.804,-1.015,10.132
167407,2.519,-1.025,8.274
167468,-0.105,0.144,13.877
167528,-0.402,-0.575,8.523
167588,0.239,1.226,8.15
167652,1.293,-1.034,5.727
167708,2.749,-2.873,8.236
167768,10.4,-5.152,18.541
167828,-5.124,0.996,6.407
167887,-0.718,1.609,7.776
167947,-0.881,0.22,6.886
168008,1.379,-0.192,7.728
168067,0.718,-0.871,8.447
168127,0.0,-1.437,9.5
168188,0.354,0.345,9.318
168248,0.488,0.421,9.979
168308,0.881,-0.517,10.353
168368,1.092,-0.757,10.745
168427,0.67,-0.584,10.822
168488,1.082,-0.45,9.539
168548,0.69,-0.163,9.376
168608,1.025,-0.335,9.596
168667,0.172,-0.192,11.195
168727,0.814,-0.45,10.305
168788,1.647,-0.91,10.669
168848,0.46,-0.134,10.985
168907,0.096,-0.814,11.349
168968,0.948,-0.565,10.898
169027,0.881,-0.201,9.701
169088,1.369,-0.019,9.242
169147,1.322,-0.594,8.993
169207,0.498,-0.508,7.901
169267,0.862,-0.163,9.357
169327,0.546,0.038,10.247
169388,1.283,-1.312,10.056
169448,1.063,-1.053,10.391
169507,1.015,0.316,9.73
169568,0.613,-0.747,9.768
169628,1.111,-0.259,8.198
169688,0.45,-0.412,9.5
169748,0.153,-1.025,9.347
169808,0.469,-0.488,8.715
169867,1.369,-0.373,12.163
169932,0.124,-0.373,11.147
169987,1.168,-0.699,10.573
170048,0.977,-0.498,8.715
170107,0.622,-0.776,12.057
170168,-1.13,-0.172,12.536
170228,-0.249,-0.373,10.879
170288,1.341,-1.504,8.102
170348,1.504,-1.207,11.195
170407,1.456,-1.896,12.479
170468,-0.278,-0.22,9.883
170528,1.753,0.67,9.366
170588,1.312,-0.048,7.853
170648,0.393,0.747,11.157
170707,0.498,0.259,9.606
170767,1.044,0.517,8.351
170827,0.46,-0.057,8.6
170889,0.546,-0.278,8.849
170947,0.383,0.124,8.495
171007,1.178,-0.192,9.989
171068,0.402,-0.22,10.257
171127,0.862,-0.029,8.61
171187,0.488,-1.13,11.061
171247,0.124,-1.025,10.659
171307,0.029,-0.239,10.228
171368,0.201,-1.369,12.718
171428,-0.038,-1.216,12.402
171488,0.852,-0.536,11.693
171548,0.881,-1.159,10.688
171607,1.264,-1.609,11.665
171668,0.345,-0.297,10.467
171728,0.728,-0.278,10.63
171788,1.551,-0.929,7.403
171847,0.584,-0.843,9.385
171907,0.584,-0.412,9.673
171967,0.948,-0.546,9.625
172027,0.757,-0.527,9.357
172088,1.36,-0.622,8.983
172147,0.68,-0.546,9.136
172207,0.891,-0.709,10.171
172268,1.053,-0.622,9.51
172327,0.517,-0.077,9.72
172388,0.718,-0.699,10.161
172447,0.757,-1.034,10.822
172508,0.306,-0.46,10.544
172567,0.029,-1.025,11.866
172627,0.718,-0.508,9.644
172687,0.211,-0.871,10.697
172747,0.096,-0.986,11.205
172813,0.23,-0.986,9.74
172868,0.316,-0.393,9.749
172928,0.479,-0.881,9.845
172987,0.728,-0.508,10.046
173047,1.12,-0.345,9.481
173107,0.929,-1.14,7.393
173167,1.35,-0.881,7.757
173227,0.144,-0.622,9.51
173287,0.709,-1.073,9.845
173347,1.13,-0.986,9.088
173407,0.795,-0.757,9.108
173467,0.326,-0.948,11.799
173528,0.613,-0.958,9.577
173588,0.297,-0.852,9.787
173647,0.728,-0.651,10.18
173707,0.584,-1.609,9.155
173768,0.948,-1.609,10.151
173827,1.13,-1.666,9.031
173887,1.053,-1.302,9.031
173947,0.594,-1.925,9.692
174007,0.622,-1.954,8.772
174067,0.383,-2.097,9.452
174127,0.565,-1.896,10.506
174187,0.431,-2.222,10.056
174247,1.025,-1.753,8.801
174307,0.795,-1.149,8.916
174367,0.967,-1.666,8.562
174428,1.159,-1.322,9.376
174487,0.488,-1.475,8.954
174548,0.498,-1.676,9.5
174608,0.019,-2.289,12.852
174668,0.326,-2.385,10.592
174728,0.431,-2.059,10.056
174794,0.948,-2.471,10.228
174848,1.168,-2.337,8.083
174907,-0.278,-1.063,9.979
174967,0.517,-2.375,7.997
175027,0.881,-2.519,9.069
175087,0.45,-0.747,9.72
175148,0.479,-2.442,10.017
175208,2.27,-3.323,4.3
175267,1.063,-2.806,2.002
175328,-0.555,-2.327,8.581
175387,-0.69,-2.729,10.19
175447,0.737,-2.5,14.576
175507,-0.144,-1.992,10.056
175568,1.168,-1.197,9.414
175628,0.306,-2.155,10.736
175687,0.613,-0.259,8.887
175748,0.919,-2.049,6.876
175815,0.68,-1.906,8.447
175868,0.517,-1.331,8.82
175928,-0.077,-1.513,7.508
175988,0.134,-1.044,9.031
176047,0.201,-1.302,8.61
176107,0.373,-1.839,9.644
176167,0.651,-1.274,10.764
176227,0.345,-1.092,10.132
176288,0.508,-1.456,10.793
176347,0.699,-1.264,9.136
176408,0.086,-1.389,10.362
176467,0.632,-1.216,10.285
176528,0.594,-1.887,9.634
176588,1.12,-1.676,9.5
176647,1.025,-1.063,9.481
176707,0.661,-1.551,9.337
176767,0.804,-1.35,9.05
176827,0.364,-0.91,9.28
176888,0.833,-1.369,9.519
176948,0.46,-1.178,8.753
177007,0.383,-1.264,9.749
177067,0.239,-1.657,10.238
177128,0.488,-1.446,9.931
177187,0.891,-1.906,10.266
177248,0.737,-1.331,10.448
177308,0.737,-1.398,10.094
177368,0.555,-1.446,9.002
177427,0.584,-1.168,10.104
177488,0.393,-1.446,9.337
177547,1.274,-1.523,10.391
177608,0.9,-1.551,9.596
177668,0.709,-0.958,8.504
177727,0.45,-1.954,9.29
177801,1.082,-0.852,9.625
177867,0.306,-0.632,8.667
177927,0.967,-1.226,9.28
177988,0.718,-0.814,7.815
178047,0.804,-0.364,8.59
178108,0.737,-0.958,7.259
178168,0.709,-0.239,8.064
178228,0.709,-0.354,7.815
178288,-0.153,-0.421,8.504
178348,-0.603,-1.465,10.448
178408,-0.757,-1.302,11.511
178467,0.661,-0.852,10.697
178527,0.488,-2.375,10.726
178587,0.68,-1.992,10.343
178647,0.565,-0.393,9.194
178707,0.843,-0.651,9.194
178767,0.402,-0.833,9.72
178827,0.182,-0.326,10.305
178887,0.096,-0.182,8.475
178947,0.239,-0.441,9.893
179007,-0.048,-0.642,10.008
179068,-0.201,-0.795,9.041
179128,-0.249,-0.891,10.056
179188,-0.249,-0.891,8.389
179247,-0.239,-0.517,8.715
179307,-0.077,-0.555,9.998
179367,0.0,-0.67,8.945
179428,-0.326,-0.268,8.495
179488,-1.063,-0.105,10.506
179547,-0.469,-0.057,9.711
179608,-0.546,-0.163,9.318
179667,-0.804,-0.105,9.663
179730,-0.517,-0.316,10.017
179807,-0.163,-0.259,10.161
179867,-0.776,-0.067,9.491
179927,-0.469,-0.412,9.586
179988,0.029,-0.488,9.318
180047,-0.536,-0.182,8.332
180107,-0.134,-0.929,8.878
180167,-0.067,-0.575,9.567
180228,-0.488,-0.814,9.27
180288,0.105,-0.833,9.309
180347,-2.346,0.718,12.871
180408,-0.594,0.01,11.588
180467,-1.092,-0.115,9.969
180527,0.728,-1.695,7.163
180588,-0.086,-0.881,6.618
180647,-0.45,-0.508,9.06
180708,-0.536,-1.475,9.692
180768,-0.776,0.192,8.868
180827,-0.373,-0.067,11.349
180887,-0.029,-0.057,9.826
180947,-0.699,-0.45,9.012
181007,-0.661,-0.249,9.452
181067,-0.259,-0.326,9.443
181128,-0.469,-0.441,9.72
181187,-0.536,-0.594,9.663
181249,-0.498,-0.373,9.06
181307,-0.23,-0.278,9.95
181367,-0.326,-0.565,8.351
181428,0.038,-0.383,9.95
181488,0.038,-0.354,10.285
181547,-0.335,-0.565,8.629
181607,-0.306,-0.622,9.634
181667,-0.565,-0.259,9.787
181728,-0.565,-0.546,10.563
181787,-0.699,-0.536,9.586
181847,-0.441,-0.584,10.065
181908,-0.182,-0.603,10.467
181968,-0.632,-0.852,9.519
182028,-0.393,-0.661,9.653
182087,-0.335,-0.192,9.797
182147,-0.354,-0.201,10.448
182207,-0.268,-0.134,9.194
182267,-0.259,-0.441,8.543
182327,-0.297,-0.488,10.123
182387,-0.555,-0.46,9.749
182447,-0.584,-0.469,10.094
182507,-0.393,-0.833,9.443
182568,-0.278,-0.661,10.151
182627,-0.45,-0.622,10.381
182688,-0.517,-0.441,10.266
182747,-0.412,-0.335,9.634
182808,-0.326,-0.22,10.228
182867,-0.766,-0.153,9.931
182927,-1.101,-0.287,10.544
182988,-0.498,-0.259,9.328
183047,-0.46,-0.632,9.711
183108,-0.622,-0.335,9.376
183168,-1.867,-0.555,8.763
183228,-1.255,-0.488,10.86
183287,-1.599,-0.718,9.395
183348,-0.747,-0.718,12.306
183407,-0.536,-0.488,9.491
183467,-0.757,-0.68,9.692
183533,-0.948,-0.699,8.753
183587,-1.235,-0.804,8.926
183653,-0.306,-0.67,10.506
183707,-1.063,-0.958,8.217
183767,-0.996,-0.67,9.51
183827,-1.168,-0.709,8.792
183888,-0.891,-0.919,10.467
183947,-0.843,-1.293,9.184
184008,-1.149,-0.603,10.448
184068,-1.398,-0.115,9.778
184127,-1.8,-0.69,9.941
184188,-1.877,-0.335,10.228
184248,-1.264,-0.584,10.621
184308,-0.709,0.057,10.649
184367,-1.484,0.01,10.017
184428,-1.743,-0.383,8.562
184487,-1.915,-0.527,10.238
184547,-1.657,-0.527,10.199
184607,-1.791,-0.67,9.184
184668,-2.03,-0.843,8.849
184727,-1.226,-0.642,9.72
184803,-1.006,-0.441,10.353
184867,-1.772,-0.354,9.203
184927,-1.839,-1.188,8.265
184988,-1.791,-0.498,8.772
185048,-1.274,-0.833,9.787
185108,-1.331,-0.268,10.046
185168,-1.609,-0.814,9.845
185227,-2.174,-1.006,9.577
185288,-1.532,-0.642,10.86
185347,-1.935,-1.494,8.246
185407,-1.676,-1.073,8.619
185468,-1.101,-0.757,8.926
185528,-1.484,-0.393,10.247
185588,-1.724,-0.766,9.242
185648,-2.193,-0.709,9.95
185708,-2.164,-0.833,9.912
185768,-2.327,-0.69,9.883
185832,-1.887,-1.255,9.826
185887,-2.231,-1.302,9.261
185948,-2.365,-1.034,9.855
186007,-1.781,-0.967,9.376
186067,-1.743,-1.255,10.42
186127,-1.915,-0.431,9.376
186187,-1.58,-0.919,9.242
186247,-1.341,-0.69,9.586
186307,-2.184,-0.326,9.088
186367,-2.193,-0.527,9.979
186427,-2.471,-0.46,10.132
186487,-1.839,-0.421,9.692
186547,-2.251,-0.316,9.251
186607,-1.724,-0.345,9.347
186667,-1.714,-0.67,10.295
186727,-2.021,-0.575,9.816
186788,-2.231,-0.651,10.017
186848,-1.437,-0.441,9.711
186908,-0.862,-0.249,9.778
186967,-0.613,0.029,10.113
187028,-0.172,0.096,9.807
187087,-0.469,-0.144,9.912
187148,-0.287,0.019,10.19
187207,-0.077,0.172,10.247
187268,-0.393,0.153,9.567
187328,-0.661,-0.077,9.567
187387,-0.23,-0.077,10.285
187447,-0.335,-0.038,9.768
187507,-0.517,0.096,9.979
187567,-0.46,0.431,10.381
187627,-0.192,-0.067,10.391
187687,-0.728,0.757,9.835
187750,-0.048,0.124,10.132
187819,-0.259,0.297,9.586
187888,0.249,0.603,10.362
187948,-0.01,0.536,9.28
188008,0.488,0.565,9.989
188067,0.134,0.508,9.893
188127,-1.312,-1.322,11.147
188187,-0.642,0.23,10.87
188247,0.891,-1.044,9.309
188308,1.341,-0.105,8.552
188367,1.063,-0.144,9.194
188427,-0.057,-1.149,8.428
188487,0.029,-0.862,10.209
188548,-0.441,-1.848,10.161
188607,0.23,-1.379,9.155
188668,0.01,-1.532,10.391
188727,0.661,-1.666,8.782
188787,0.785,-1.101,11.013
188847,1.264,-1.465,9.874
188907,1.063,-1.686,8.61
188968,0.766,-1.446,10.19
189027,0.986,-1.551,9.328
189087,0.661,-1.638,10.429
189147,1.025,-2.471,8.724
189207,0.709,-3.39,9.692
189268,1.101,-2.911,8.437
189328,0.373,-2.586,9.558
189387,1.551,-2.04,9.165
189448,0.431,-2.749,8.61
189508,0.421,-2.289,10.171
189567,0.373,-2.509,10.314
189627,0.804,-2.164,9.117
189688,0.249,-1.724,11.578
189747,0.23,-2.327,10.199
189810,1.006,-2.193,9.519
189867,0.881,-2.423,10.927
189929,1.235,-2.164,10.42
189988,0.776,-1.341,8.399
190047,0.91,-0.919,8.926
190107,1.159,-1.12,8.255
190167,0.929,-0.824,8.82
190227,-0.096,-1.149,9.213
190288,1.034,-0.23,8.064
190348,0.393,-0.613,8.677
190407,0.23,-0.594,9.816
190467,0.929,-0.939,9.127
190527,1.149,-0.23,8.14
190588,0.306,0.0,9.471
190648,0.632,0.211,9.826
190708,0.661,0.373,8.973
190767,0.977,-0.105,8.073
190827,0.622,0.211,9.395
190888,0.105,-0.172,10.745
190948,0.393,-0.057,10.439
191008,0.306,-0.536,9.883
191067,0.421,-0.488,10.448
191128,0.441,0.239,10.046
191188,0.642,-0.115,10.295
191248,1.149,0.249,9.567
191307,0.795,0.402,9.673
191367,0.67,0.038,9.711
191427,0.192,0.144,10.123
191487,-0.306,-0.287,10.477
191547,-0.268,-0.603,10.554
191607,0.536,-0.23,10.333
191668,1.034,-0.316,9.778
191729,0.249,-0.345,10.305
191796,0.536,-0.268,9.596
191848,0.498,-0.057,9.807
191907,0.239,-0.211,9.539
191967,0.354,-0.048,10.879
192027,0.297,0.144,9.452
192088,0.354,-0.134,9.893
192147,-0.239,-0.172,10.544
192208,0.824,0.048,9.136
192267,-0.057,-0.077,11.665
192327,0.0,-0.508,10.803
192388,0.211,0.182,10.582
192447,0.172,0.201,10.343
192507,-0.278,-0.22,10.659
192568,-0.124,-0.163,9.912
192628,-0.326,0.096,9.692
192688,0.0,0.057,10.218
192748,-0.067,0.163,10.036
192808,-0.124,0.287,9.95
192867,-0.278,0.172,8.839
192927,-0.421,-0.354,10.391
192988,-0.575,0.22,11.1
193047,-0.852,-0.067,9.835
193108,-0.239,-0.479,11.013
193168,-0.45,-0.124,9.855
193228,-0.077,0.431,8.188
193288,-0.182,-0.862,8.408
193347,-0.536,0.412,9.098
193407,-0.622,-0.038,8.686
193468,-1.092,-0.297,7.977
193528,-0.986,-0.096,11.224
193588,-0.517,-1.044,10.918
193648,-0.211,0.077,9.787
193707,-0.201,-0.153,11.224
193768,0.23,-0.163,10.171
193828,-0.335,0.45,9.701
193887,-0.057,0.297,10.573
193947,-0.785,-0.057,9.606
194007,-2.308,-0.584,11.799
194068,-1.398,1.082,8.543
194128,-0.335,-0.871,10.745
194188,-2.155,0.268,8.428
194247,-0.259,0.316,12.555
194308,-0.441,-0.057,10.63
194367,-0.67,0.201,10.793
194427,0.153,0.22,10.104
194487,-0.766,0.287,9.644
194548,-0.603,-0.115,9.941
194608,-0.804,0.163,9.558
194667,-0.421,-0.316,10.247
194727,-0.728,-0.259,8.897
194787,-0.508,-0.144,10.266
194848,0.182,0.029,10.515
194907,-0.67,0.01,10.506
194967,-0.393,-0.105,9.807
195027,-1.207,-0.124,9.491
195087,-0.766,-0.488,10.496
195148,-0.69,-0.833,10.075
195207,-0.977,-0.584,9.596
195268,-0.804,-0.306,10.199
195328,-0.45,-0.67,10.075
195388,-0.843,-0.249,10.228
195447,-1.245,-0.182,11.195
195508,-1.168,-0.249,9.692
195567,-2.289,-0.613,9.692
195628,-0.996,-0.642,10.716
195688,-1.073,-0.115,9.835
195747,-1.168,-0.67,10.63
195823,-0.421,-0.326,9.768
195888,-0.939,-0.287,10.927
195948,-0.613,0.019,9.299
196007,-1.13,0.096,10.487
196068,-1.484,-0.431,8.973
196128,-1.59,0.057,10.353
196187,-1.657,-0.239,8.868
196247,-1.044,-0.441,11.617
196308,-1.532,-0.192,10.544
196367,-1.982,-0.201,9.96
196427,-1.542,-0.345,10.161
196487,-1.044,-0.345,11.396
196548,-0.929,-0.536,9.424
196607,-1.226,-0.259,11.167
196668,-1.877,-0.441,9.874
196727,-2.03,-0.335,8.945
196788,-1.188,-0.546,10.745
196847,-1.044,-0.287,10.822
196908,-1.705,-0.134,11.502
196967,-1.293,0.048,8.772
197028,-2.231,-0.383,9.404
197087,-0.804,0.488,10.41
197148,-1.245,-0.402,9.031
197207,-1.322,-0.431,6.455
197267,-0.747,-0.316,8.657
197327,-1.331,-0.048,9.797
197388,-1.954,-0.297,10.563
197447,-1.992,-0.354,5.018
197508,-1.14,-1.168,8.188
197568,-2.241,-0.306,7.345
197627,-1.714,-0.268,8.428
197687,-2.011,-0.709,7.882
197748,-2.624,-0.306,7.719
197817,-2.337,-0.096,10.113
197868,-2.318,-0.402,8.638
197928,-2.116,0.239,10.879
197987,-1.781,0.019,6.943
198047,-1.733,-0.22,8.667
198107,-1.379,-0.124,10.774
198168,-1.628,0.546,9.376
198227,-1.025,-0.651,11.808
198287,-2.03,0.431,9.002
198348,-0.91,0.441,9.366
198408,0.096,-0.958,7.901
198468,-2.059,-0.019,8.169
198527,-1.791,-0.498,10.985
198588,-0.833,-0.948,9.433
198647,-1.341,-1.484,7.499
198708,-0.871,-0.01,10.908
198768,-2.203,-0.134,11.636
198828,-2.212,-0.201,9.28
198887,-1.839,-0.134,10.678
198947,-1.283,-0.316,8.246
199007,-1.475,-0.728,7.451
199067,-1.14,-0.584,10.036
199128,-1.829,-0.852,10.084
199188,-2.002,-0.527,11.885
199248,-2.26,-1.168,9.931
199308,-2.289,-0.642,9.29
199368,-2.461,0.019,10.985
199427,-1.369,0.316,10.448
199487,-1.053,-0.421,9.759
199548,-1.954,-0.651,9.05
199607,-2.423,-0.373,9.328
199667,-2.586,-0.824,10.946
199728,-1.954,-0.077,9.5
199788,-1.149,0.086,9.404
199848,-2.279,-0.019,8.274
199908,-1.618,-0.201,10.927
199967,-1.207,-0.354,11.655
200028,-2.107,-0.575,9.989
200087,-1.877,-0.881,10.506
200148,-2.021,-0.766,9.337
200207,-1.714,-0.661,6.828
200268,-1.465,-0.613,9.041
200327,-1.733,-1.12,9.586
200387,-0.814,-0.23,11.53
200447,-2.107,-0.144,10.151
200507,-1.609,-0.651,10.151
200568,-0.555,-0.067,9.567
200628,-0.948,0.01,9.452
200687,-0.584,-0.412,9.577
200747,0.345,-0.393,8.073
200812,0.077,-0.278,8.916
200867,-0.153,-0.488,9.941
200927,-0.172,-0.421,9.874
200988,-0.824,-0.584,10.218
201048,-2.902,-0.45,11.617
201107,-2.059,-0.421,13.771
201167,-1.513,-0.862,12.555
201227,0.182,-1.149,7.614
201288,0.804,-0.804,4.903
201348,1.197,-1.13,5.737
201407,0.929,-0.287,8.054
201468,0.766,-0.622,9.529
201528,0.383,-1.082,10.611
201587,2.078,-0.613,11.866
201647,-0.048,-0.718,10.554
201708,-0.747,-0.661,10.295
201767,-0.728,-0.297,10.534
201827,-0.431,-0.594,9.558
201887,0.603,-0.144,8.868
201948,0.709,-0.46,8.782
